sortie,type,axis,t_start,t_end,duration_s,amplitudes
S137_1,step,roll,13197819.6,13197839.4,19.8,3.24
S137_1,step,roll,13197853.6,13197858.8,5.2,2.1
S137_1,step,roll,13197870.0,13197873.8,3.8,1.54
S137_1,step,roll,13197882.0,13197885.9,3.9,2.01
S137_1,step,roll,13197887.9,13197957.5,69.6,4.5
S137_1,step,yaw,13197897.9,13197953.8,55.9,3.84
S137_1,step,roll,13197958.8,13197962.7,3.9,1.9
S137_1,step,roll,13197967.5,13197986.4,18.9,3.06
S137_1,step,roll,13197987.5,13197997.3,9.8,1.11
S137_1,step,roll,13198008.4,13198017.1,8.7,1.23
S137_1,step,roll,13198032.9,13198043.1,10.2,3.04
S137_1,step,roll,13198049.0,13198062.9,13.9,4.95
S137_1,step,roll,13198064.9,13198068.4,3.5,1.45
S137_1,step,roll,13198072.9,13198084.8,11.9,2.1
S137_1,step,roll,13198086.8,13198096.4,9.6,1.42
S137_1,step,roll,13198096.82,13198113.9,17.08,2.02
S137_1,step,roll,13198116.7,13198119.9,3.2,1.3
S137_1,step,roll,13198121.2,13198130.6,9.4,1.26
S137_1,step,roll,13198142.56,13198150.5,7.94,1.69
S137_1,step,roll,13198154.4,13198157.6,3.2,1.7
S137_1,step,yaw,13198160.4,13198193.5,33.1,11.4
S137_1,step,roll,13198164.4,13198167.6,3.2,4.64
S137_1,step,roll,13198175.2,13198182.3,7.1,3.74
S137_1,step,pitch,13198183.3,13198190.2,6.9,2.81
S137_1,step,roll,13198184.3,13198194.2,9.9,6.42
S137_1,step,pitch,13198191.0,13198196.2,5.2,2.46
S137_1,step,roll,13198196.2,13198207.9,11.7,5.5
S137_1,step,roll,13198216.1,13198219.8,3.7,3.63
S137_1,step,roll,13198234.0,13198241.8,7.8,5.06
S137_1,step,yaw,13198234.0,13198253.9,19.9,7.72
S137_1,step,roll,13198243.9,13198257.9,14.0,4.93
S137_1,doublet,roll,13198263.0,13198273.3,10.3,4.35|5.02
S137_1,step,roll,13198291.7,13198295.5,3.8,2.4
S137_1,step,roll,13198323.1,13198328.5,5.4,1.69
S137_1,step,roll,13198335.4,13198341.1,5.7,3.31
S137_1,step,roll,13198345.4,13198354.6,9.2,1.99
S137_1,step,roll,13198356.4,13198361.2,4.8,2.24
S137_1,step,roll,13198363.3,13198368.6,5.3,1.49
S137_1,step,roll,13198369.2,13198377.2,8.0,1.56
S137_1,step,roll,13198387.1,13198390.2,3.1,2.32
S137_1,step,roll,13198405.0,13198409.0,4.0,1.57
S137_1,step,roll,13198419.0,13198432.9,13.9,2.37
S137_1,step,roll,13198446.8,13198450.5,3.7,1.6
S137_1,step,roll,13198460.5,13198464.7,4.2,6.12
S137_1,doublet,roll,13198482.2,13198490.5,8.3,6.8|3.09
S137_1,step,pitch,13198488.6,13198539.9,51.3,5.49
S137_1,step,roll,13198492.4,13198499.8,7.4,5.77
S137_1,step,roll,13198502.5,13198507.6,5.1,1.66
S137_1,step,roll,13198522.4,13198525.7,3.3,2.55
S137_1,step,roll,13198553.8,13198557.8,4.0,1.34
S137_1,step,roll,13198568.1,13198573.5,5.4,1.68
S137_1,step,roll,13198576.0,13198580.5,4.5,1.82
S137_1,step,roll,13198587.0,13198595.6,8.6,1.71
S137_1,step,roll,13198600.9,13198606.9,6.0,2.33
S137_1,step,roll,13198609.9,13198615.8,5.9,2.27
S137_1,step,pitch,13198616.6,13198621.0,4.4,1.98
S137_1,step,roll,13198631.6,13198635.7,4.1,1.68
S137_1,step,roll,13198639.7,13198643.7,4.0,3.44
S137_1,step,pitch,13198641.5,13198645.3,3.8,2.12
S137_1,step,roll,13198653.6,13198658.7,5.1,1.64
S137_1,step,roll,13198667.5,13198671.4,3.9,2.98
S137_1,step,roll,13198683.3,13198689.4,6.1,1.57
S137_1,step,roll,13198690.7,13198694.4,3.7,1.26
S137_1,step,roll,13198699.4,13198702.6,3.2,2.03
S137_1,step,roll,13198719.1,13198726.2,7.1,1.29
S137_1,step,roll,13198749.1,13198752.4,3.3,3.34
S137_1,step,roll,13198793.6,13198799.0,5.4,4.63
S137_1,step,roll,13198812.7,13198817.8,5.1,2.63
S137_1,step,roll,13198842.6,13198845.6,3.0,2.73
S137_1,step,roll,13198850.2,13198854.4,4.2,1.27
S137_1,step,roll,13198864.4,13198867.9,3.5,1.02
S137_1,step,roll,13198870.3,13198874.0,3.7,1.56
S137_1,step,roll,13198885.6,13198890.3,4.7,2.04
S137_1,step,pitch,13198951.7,13198967.3,15.6,3.68
S137_1,step,roll,13198993.7,13199003.1,9.4,3.6
S137_1,step,roll,13199007.6,13199013.6,6.0,4.72
S137_1,step,roll,13199033.5,13199037.3,3.8,5.63
S137_1,step,pitch,13199046.6,13199050.5,3.9,2.55
S137_1,step,pitch,13199052.5,13199057.3,4.8,3.49
S137_1,step,yaw,13199091.0,13199095.1,4.1,1.54
S137_1,step,pitch,13199093.3,13199102.8,9.5,11.64
S137_1,step,roll,13199101.1,13199104.4,3.3,7.51
S137_1,step,pitch,13199102.8,13199126.9,24.1,9.81
S137_1,step,yaw,13199108.2,13199112.9,4.7,6.24
S137_1,step,roll,13199108.9,13199122.0,13.1,16.1
S137_2,step,pitch,13200809.4,13200885.7,76.3,20.06
S137_2,step,roll,13200809.5,13200824.6,15.1,2.61
S137_2,step,yaw,13200810.0,13200819.6,9.6,2.69
S137_2,step,yaw,13200821.5,13200863.1,41.6,4.3
S137_2,step,roll,13200825.6,13200835.2,9.6,3.59
S137_2,step,roll,13200836.5,13200842.1,5.6,3.1
S137_2,step,roll,13200842.1,13200873.6,31.5,1.36
S137_2,step,yaw,13200865.4,13200868.7,3.3,2.72
S137_2,step,yaw,13200870.41,13200883.1,12.69,24.25
S137_2,doublet,roll,13200880.0,13200889.7,9.7,20.04|6.37
S137_2,step,yaw,13200886.2,13200891.2,5.0,16.32
S137_2,step,pitch,13200886.49,13200969.9,83.41,19.38
S137_2,step,roll,13200889.7,13200941.0,51.3,10.76
S137_2,step,yaw,13200894.1,13200906.7,12.6,9.12
S137_2,step,yaw,13200908.9,13200912.8,3.9,9.42
S137_2,step,yaw,13200912.8,13200921.8,9.0,18.59
S137_2,step,yaw,13200923.3,13200931.7,8.4,18.42
S137_2,step,yaw,13200937.7,13200945.0,7.3,11.39
S137_2,step,roll,13200941.0,13200968.7,27.7,14.0
S137_2,step,yaw,13200945.99,13200956.7,10.71,17.62
S137_2,step,yaw,13200961.4,13200967.6,6.2,15.0
S137_2,step,roll,13200973.8,13200979.6,5.8,6.77
S137_2,step,pitch,13200976.5,13200981.3,4.8,6.11
S137_2,step,roll,13200979.76,13200983.4,3.64,4.83
S137_2,step,roll,13200984.2,13200995.0,10.8,4.58
S137_2,step,roll,13200996.2,13201003.8,7.6,4.78
S137_2,step,roll,13201008.2,13201016.6,8.4,3.38
S137_2,step,pitch,13201015.8,13201074.1,58.3,7.35
S137_2,doublet,roll,13201023.21,13201034.4,11.19,5.61|1.31
S137_2,step,roll,13201037.68,13201051.0,13.32,5.21
S137_2,step,roll,13201053.7,13201073.7,20.0,4.71
S137_2,step,roll,13201077.8,13201084.3,6.5,3.68
S137_2,step,roll,13201085.6,13201091.5,5.9,2.29
S137_2,step,roll,13201094.8,13201103.1,8.3,3.14
S137_2,step,roll,13201104.1,13201107.1,3.0,2.22
S137_2,step,roll,13201113.6,13201118.8,5.2,2.05
S137_2,step,roll,13201122.91,13201137.8,14.89,2.33
S137_2,step,roll,13201139.0,13201162.4,23.4,1.97
S137_2,step,roll,13201165.8,13201190.2,24.4,2.64
S137_2,step,pitch,13201192.0,13201260.9,68.9,3.9
S137_2,step,roll,13201192.0,13201202.6,10.6,2.39
S137_2,step,roll,13201210.6,13201236.9,26.3,2.57
S137_2,step,roll,13201238.7,13201253.3,14.6,2.21
S137_2,step,roll,13201257.2,13201260.6,3.4,2.13
S137_2,step,roll,13201261.8,13201293.2,31.4,2.68
S137_2,step,pitch,13201271.8,13201280.4,8.6,2.04
S137_2,step,roll,13201299.8,13201321.8,22.0,2.5
S137_2,step,roll,13201328.7,13201338.4,9.7,3.54
S137_2,step,roll,13201339.6,13201346.4,6.8,1.61
S137_2,step,pitch,13201341.6,13201357.5,15.9,4.28
S137_2,step,roll,13201346.4,13201354.2,7.8,4.97
S137_2,step,roll,13201364.1,13201368.9,4.8,3.2
S137_2,step,roll,13201397.9,13201400.9,3.0,4.53
S137_2,step,roll,13201404.3,13201408.8,4.5,4.7
S137_2,step,pitch,13201416.7,13201421.6,4.9,2.29
S137_2,step,roll,13201417.2,13201420.4,3.2,3.0
S137_2,doublet,roll,13201447.6,13201459.0,7.1,3.14|2.21
S137_2,doublet,roll,13201468.7,13201476.5,7.8,2.69|4.47
S137_2,step,pitch,13201481.0,13201484.7,3.7,2.95
S137_2,step,roll,13201483.1,13201488.0,4.9,4.67
S137_2,step,roll,13201528.2,13201532.1,3.9,4.88
S137_2,step,roll,13201539.3,13201546.8,7.5,3.49
S137_2,step,roll,13201552.3,13201556.4,4.1,3.7
S137_2,doublet,roll,13201557.2,13201571.6,9.5,5.01|6.67
S137_2,step,pitch,13201565.2,13201579.2,14.0,3.85
S137_2,step,roll,13201571.6,13201576.4,4.8,2.81
S137_2,step,roll,13201586.1,13201590.9,4.8,3.46
S137_2,step,roll,13201597.3,13201602.1,4.8,1.9
S137_2,step,yaw,13201603.6,13201610.2,6.6,2.12
S137_2,step,roll,13201607.0,13201627.3,20.3,6.11
S137_2,step,roll,13201632.7,13201635.7,3.0,3.36
S137_2,step,roll,13201637.5,13201642.4,4.9,5.01
S137_2,step,roll,13201643.7,13201656.8,13.1,5.3
S137_2,step,roll,13201658.4,13201664.9,6.5,3.28
S137_2,step,roll,13201667.9,13201674.4,6.5,2.69
S137_2,step,roll,13201677.8,13201685.8,8.0,3.2
S137_2,step,roll,13201687.2,13201693.4,6.2,2.03
S137_2,step,roll,13201693.89,13201701.9,8.01,3.7
S137_2,step,roll,13201703.5,13201707.5,4.0,2.86
S137_2,step,roll,13201709.9,13201718.0,8.1,2.99
S137_2,step,pitch,13201714.6,13201720.6,6.0,2.16
S137_2,step,roll,13201722.7,13201728.6,5.9,2.98
S137_2,step,roll,13201732.4,13201736.9,4.5,2.02
S137_2,step,roll,13201741.7,13201750.9,9.2,2.34
S137_2,step,pitch,13201748.9,13201808.0,59.1,4.23
S137_2,step,roll,13201751.78,13201754.9,3.12,1.63
S137_2,step,roll,13201756.5,13201769.3,12.8,3.65
S137_2,step,roll,13201774.9,13201799.8,24.9,2.31
S137_2,step,roll,13201801.6,13201809.6,8.0,2.16
S137_2,step,roll,13201812.8,13201820.2,7.4,2.46
S137_2,step,roll,13201820.93,13201828.8,7.87,1.9
S137_2,step,roll,13201837.0,13201840.2,3.2,1.41
S137_2,step,roll,13201848.29,13201852.4,4.11,1.49
S137_2,step,roll,13201854.7,13201857.8,3.1,1.23
S137_2,step,roll,13201859.5,13201865.7,6.2,1.49
S137_2,step,roll,13201867.5,13201874.0,6.5,1.4
S137_2,step,roll,13201875.6,13201886.5,10.9,1.86
S137_2,step,roll,13201888.4,13201891.7,3.3,2.79
S137_2,step,roll,13201896.5,13201905.6,9.1,2.36
S137_2,step,roll,13201907.7,13201914.2,6.5,2.9
S137_2,step,pitch,13201912.6,13201918.4,5.8,2.29
S137_2,step,roll,13201915.8,13201928.6,12.8,3.06
S137_2,step,pitch,13201919.5,13201966.6,47.1,3.21
S137_2,step,roll,13201931.9,13201946.3,14.4,3.17
S137_2,step,roll,13201951.2,13201957.4,6.2,3.14
S137_2,step,roll,13201960.6,13201967.2,6.6,1.8
S137_2,step,pitch,13201967.5,13201970.5,3.0,2.03
S137_2,step,roll,13201968.9,13201976.5,7.6,4.51
S137_2,step,roll,13201980.7,13201993.0,12.3,4.34
S137_2,step,pitch,13201989.81,13201993.2,3.39,2.57
S137_2,step,roll,13202015.5,13202018.7,3.2,1.1
S137_2,step,pitch,13202023.1,13202065.4,42.3,4.2
S137_2,step,roll,13202041.2,13202044.3,3.1,3.06
S137_2,step,roll,13202047.7,13202054.1,6.4,1.97
S137_2,step,roll,13202055.5,13202059.3,3.8,1.55
S137_2,step,yaw,13202063.3,13202087.7,24.4,9.26
S137_2,step,roll,13202065.4,13202087.9,22.5,5.77
S137_2,step,pitch,13202071.85,13202075.8,3.95,2.17
S137_2,step,pitch,13202084.8,13202100.9,16.1,3.01
S137_2,step,roll,13202089.5,13202101.0,11.5,4.14
S137_2,step,pitch,13202101.6,13202109.9,8.3,2.65
S137_2,step,roll,13202115.7,13202145.8,30.1,5.74
S137_2,doublet,roll,13202145.8,13202158.6,8.1,3.26|2.52
S137_2,step,roll,13202160.1,13202166.0,5.9,4.99
S137_2,step,roll,13202168.3,13202178.4,10.1,2.52
S137_2,step,roll,13202189.25,13202199.1,9.85,2.69
S137_2,step,roll,13202200.5,13202208.4,7.9,1.71
S137_2,step,roll,13202214.98,13202239.1,24.12,2.43
S137_2,step,pitch,13202219.8,13202224.3,4.5,2.57
S137_2,step,roll,13202243.9,13202249.7,5.8,1.49
S137_2,step,roll,13202253.5,13202256.8,3.3,2.44
S137_2,step,roll,13202260.0,13202264.8,4.8,4.56
S137_2,step,roll,13202269.4,13202274.1,4.7,3.14
S137_2,step,roll,13202277.7,13202283.3,5.6,1.68
S137_2,step,roll,13202284.9,13202290.5,5.6,1.25
S137_2,step,roll,13202292.1,13202306.1,14.0,2.23
S137_2,step,pitch,13202326.2,13202330.0,3.8,2.58
S137_2,step,roll,13202330.7,13202334.0,3.3,2.95
S137_2,step,pitch,13202330.79,13202350.0,19.21,2.72
S137_2,step,pitch,13202350.8,13202384.6,33.8,3.17
S137_2,step,roll,13202351.4,13202358.1,6.7,4.42
S137_2,step,roll,13202368.6,13202371.6,3.0,2.45
S137_2,step,roll,13202372.1,13202375.3,3.2,3.46
S137_2,step,roll,13202380.3,13202385.3,5.0,2.7
S137_2,step,pitch,13202386.2,13202391.1,4.9,2.84
S137_2,step,roll,13202391.9,13202397.5,5.6,4.05
S137_2,step,pitch,13202395.1,13202404.2,9.1,2.7
S137_2,step,roll,13202403.1,13202415.0,11.9,3.84
S137_2,step,pitch,13202414.2,13202417.6,3.4,2.29
S137_2,step,roll,13202418.7,13202423.8,5.1,3.09
S137_2,step,pitch,13202420.8,13202467.0,46.2,4.45
S137_2,step,roll,13202425.6,13202430.4,4.8,2.88
S137_2,step,roll,13202432.1,13202447.6,15.5,5.56
S137_2,step,roll,13202448.3,13202456.6,8.3,3.34
S137_2,step,roll,13202461.0,13202475.1,14.1,4.35
S137_2,step,pitch,13202467.8,13202471.4,3.6,2.65
S137_2,step,pitch,13202486.2,13202489.9,3.7,2.0
S137_2,step,roll,13202489.5,13202497.3,7.8,4.25
S137_2,step,pitch,13202493.6,13202499.2,5.6,2.13
S137_2,step,roll,13202501.2,13202507.7,6.5,2.5
S137_2,step,roll,13202514.1,13202517.3,3.2,1.84
S137_2,step,roll,13202520.5,13202525.3,4.8,3.86
S137_2,step,roll,13202528.62,13202535.7,7.08,2.66
S137_2,step,roll,13202537.1,13202546.6,9.5,3.16
S137_2,step,roll,13202551.1,13202557.5,6.4,5.35
S137_2,step,roll,13202559.1,13202562.3,3.2,3.34
S137_2,step,roll,13202563.6,13202568.8,5.2,6.8
S137_2,step,roll,13202572.0,13202578.1,6.1,6.35
S137_2,step,roll,13202581.6,13202600.9,19.3,4.54
S137_2,step,roll,13202604.2,13202611.0,6.8,5.54
S137_2,step,roll,13202612.2,13202626.0,13.8,4.4
S137_2,step,roll,13202628.3,13202633.0,4.7,3.7
S137_2,doublet,roll,13202634.5,13202644.4,9.9,1.97|3.72
S137_2,step,yaw,13202637.9,13202671.4,33.5,1.17
S137_2,step,roll,13202660.5,13202666.8,6.3,3.11
S137_2,step,pitch,13202662.12,13202665.3,3.18,2.34
S137_2,step,roll,13202676.5,13202681.4,4.9,2.13
S137_2,step,roll,13202690.5,13202693.5,3.0,1.79
S137_2,step,roll,13202699.1,13202706.7,7.6,2.81
S137_2,step,roll,13202710.37,13202716.6,6.23,4.56
S137_2,step,roll,13202721.6,13202726.4,4.8,2.42
S137_2,step,yaw,13202731.2,13202750.0,18.8,6.69
S137_2,step,roll,13202734.49,13202747.2,12.71,6.81
S137_2,doublet,roll,13202747.36,13202754.7,5.74,5.51|4.42
S137_2,step,roll,13202755.4,13202761.8,6.4,5.52
S137_2,step,roll,13202772.5,13202781.0,8.5,4.66
S137_2,step,yaw,13202781.1,13202793.6,12.5,4.32
S137_2,step,roll,13202783.6,13202798.8,15.2,6.0
S137_2,doublet,roll,13202798.8,13202805.8,7.0,3.19|1.94
S137_2,step,roll,13202808.4,13202815.4,7.0,2.28
S137_2,step,roll,13202818.1,13202823.6,5.5,5.46
S137_2,step,roll,13202824.5,13202837.2,12.7,4.54
S137_2,step,roll,13202840.1,13202843.8,3.7,1.91
S137_2,step,roll,13202845.4,13202849.3,3.9,1.39
S137_2,step,roll,13202859.9,13202865.5,5.6,2.2
S137_2,step,roll,13202867.9,13202876.5,8.6,3.76
S137_2,step,roll,13202887.2,13202890.5,3.3,2.09
S137_2,step,roll,13202893.7,13202896.9,3.2,2.68
S137_2,step,roll,13202898.5,13202906.2,7.7,2.49
S137_2,step,roll,13202908.1,13202912.9,4.8,1.3
S137_2,step,roll,13202916.2,13202921.0,4.8,2.02
S137_2,step,roll,13202929.0,13202932.3,3.3,1.84
S137_2,step,roll,13202935.5,13202939.4,3.9,2.59
S137_2,step,roll,13202943.5,13202947.5,4.0,1.62
S137_2,step,roll,13202951.6,13202954.7,3.1,1.2
S137_2,step,roll,13202956.4,13202959.6,3.2,1.44
S137_2,step,roll,13202962.8,13202966.0,3.2,1.2
S137_2,doublet,roll,13202969.3,13202977.3,8.0,1.79|1.87
S137_2,step,yaw,13202972.4,13203036.8,64.4,4.64
S137_2,step,roll,13202982.1,13202986.7,4.6,3.1
S137_2,step,roll,13202988.6,13202996.4,7.8,2.24
S137_2,step,roll,13202997.8,13203001.4,3.6,2.65
S137_2,step,roll,13203012.7,13203017.5,4.8,3.94
S137_2,step,roll,13203025.1,13203033.2,8.1,3.01
S137_2,step,roll,13203033.64,13203038.4,4.76,2.91
S137_2,step,roll,13203038.4,13203049.7,11.3,5.7
S137_2,step,roll,13203049.7,13203052.9,3.2,2.94
S137_2,step,roll,13203052.9,13203117.2,64.3,3.8
S137_2,step,roll,13203119.5,13203123.7,4.2,4.8
S137_2,step,roll,13203131.7,13203137.1,5.4,2.39
S137_2,step,roll,13203142.6,13203147.8,5.2,2.3
S137_2,step,yaw,13203147.3,13203204.8,57.5,4.11
S137_2,step,roll,13203149.4,13203154.0,4.6,3.0
S137_2,step,roll,13203155.8,13203207.3,51.5,4.1
S137_2,step,roll,13203221.8,13203235.2,13.4,3.3
S137_2,step,roll,13203237.8,13203244.3,6.5,1.43
S137_2,step,roll,13203254.9,13203258.8,3.9,1.25
S137_2,step,roll,13203266.1,13203270.8,4.7,1.97
S137_2,step,roll,13203271.4,13203278.1,6.7,2.35
S137_2,step,roll,13203279.5,13203289.3,9.8,2.0
S137_2,step,roll,13203303.8,13203308.9,5.1,3.88
S137_2,step,roll,13203310.2,13203323.9,13.7,1.62
S137_2,step,roll,13203324.76,13203330.9,6.14,2.41
S137_2,step,roll,13203335.2,13203347.2,12.0,2.48
S137_2,step,roll,13203352.0,13203361.7,9.7,3.85
S137_2,step,pitch,13203369.7,13203372.7,3.0,2.16
S137_2,step,roll,13203371.3,13203381.0,9.7,2.11
S137_2,step,roll,13203389.0,13203393.9,4.9,2.8
S137_2,step,roll,13203398.74,13203402.8,4.06,1.98
S137_2,step,roll,13203405.1,13203413.7,8.6,2.09
S137_2,step,roll,13203418.2,13203424.2,6.0,2.0
S137_2,step,roll,13203429.29,13203433.4,4.11,3.17
S137_2,step,roll,13203439.3,13203446.2,6.9,1.81
S137_2,step,roll,13203447.5,13203463.4,15.9,2.38
S137_2,step,roll,13203466.2,13203469.2,3.0,1.53
S137_2,step,roll,13203477.56,13203488.8,11.24,1.77
S137_2,step,roll,13203492.0,13203495.1,3.1,2.05
S137_2,step,roll,13203496.8,13203501.6,4.8,1.6
S137_2,step,roll,13203508.9,13203517.7,8.8,1.81
S137_2,step,roll,13203530.63,13203534.7,4.07,1.46
S137_2,step,yaw,13203540.0,13203560.6,20.6,1.06
S137_2,step,pitch,13203540.2,13203559.5,19.3,4.78
S137_2,step,roll,13203545.1,13203548.3,3.2,1.2
S137_2,step,roll,13203549.9,13203554.7,4.8,1.33
S137_2,step,roll,13203562.7,13203572.4,9.7,3.45
S137_2,step,pitch,13203565.1,13203572.2,7.1,2.96
S137_2,step,roll,13203574.0,13203580.3,6.3,2.67
S137_2,step,pitch,13203579.8,13203583.4,3.6,2.2
S137_2,step,roll,13203585.3,13203589.7,4.4,2.41
S137_2,step,pitch,13203586.9,13203590.8,3.9,2.16
S137_2,step,roll,13203591.7,13203596.5,4.8,1.67
S137_2,step,roll,13203598.1,13203604.2,6.1,1.04
S137_2,step,roll,13203612.1,13203615.8,3.7,1.89
S137_2,step,pitch,13203617.4,13203623.7,6.3,1.77
S137_2,step,roll,13203617.4,13203623.7,6.3,1.22
S137_2,step,roll,13203625.5,13203628.7,3.2,1.53
S137_2,step,roll,13203636.7,13203639.8,3.1,1.67
S137_2,step,pitch,13203638.3,13203641.4,3.1,1.89
S137_2,step,roll,13203646.2,13203652.4,6.2,2.7
S137_2,step,pitch,13203649.4,13203654.1,4.7,2.06
S137_2,step,roll,13203656.0,13203659.8,3.8,1.79
S137_2,step,pitch,13203657.1,13203700.4,43.3,2.99
S137_2,step,roll,13203663.4,13203666.7,3.3,1.48
S137_2,step,roll,13203670.5,13203676.6,6.1,2.15
S137_2,step,roll,13203686.6,13203691.9,5.3,2.05
S137_2,step,roll,13203693.08,13203703.4,10.32,3.85
S137_2,step,pitch,13203701.9,13203749.0,47.1,2.48
S137_2,step,roll,13203707.5,13203712.1,4.6,1.12
S137_2,step,roll,13203715.5,13203719.8,4.3,1.32
S137_2,step,roll,13203722.0,13203726.0,4.0,1.93
S137_2,step,roll,13203731.669,13203734.8,3.13,1.44
S137_2,step,roll,13203736.9,13203740.0,3.1,1.69
S137_2,step,pitch,13203754.5,13203783.9,29.4,2.57
S137_2,step,roll,13203767.0,13203771.6,4.6,1.84
S137_2,step,roll,13203773.4,13203777.5,4.1,2.21
S137_2,step,pitch,13203784.7,13203789.2,4.5,2.4
S137_2,step,pitch,13203789.57,13203792.7,3.13,2.17
S137_2,step,roll,13203797.2,13203800.6,3.4,1.83
S137_2,step,pitch,13203797.4,13203805.6,8.2,2.26
S137_2,step,roll,13203805.6,13203808.8,3.2,1.45
S137_2,step,roll,13203809.6,13203815.1,5.5,1.64
S137_2,step,pitch,13203810.1,13203814.9,4.8,2.11
S137_2,step,pitch,13203845.2,13203853.8,8.6,2.45
S137_2,step,roll,13203852.2,13203855.7,3.5,1.45
S137_2,step,roll,13203858.7,13203861.9,3.2,2.57
S137_2,step,yaw,13203868.39,13203871.6,3.21,1.05
S137_2,step,roll,13203871.6,13203875.6,4.0,4.49
S137_2,step,yaw,13203875.9,13203922.9,47.0,2.16
S137_2,step,roll,13203887.6,13203892.0,4.4,3.37
S137_2,step,roll,13203895.7,13203898.9,3.2,1.82
S137_2,step,roll,13203902.1,13203905.6,3.5,3.04
S137_2,step,roll,13203906.9,13203910.0,3.1,3.71
S137_2,step,roll,13203910.2,13203915.0,4.8,3.39
S137_2,step,roll,13203917.6,13203921.0,3.4,4.02
S137_2,step,roll,13203932.7,13203935.9,3.2,2.67
S137_2,step,yaw,13203935.9,13203955.1,19.2,1.69
S137_2,step,roll,13203937.5,13203940.6,3.1,1.71
S137_2,step,yaw,13203956.1,13203964.4,8.3,1.45
S137_2,step,yaw,13203972.8,13203980.2,7.4,0.99
S137_2,step,yaw,13203980.9,13203985.6,4.7,2.82
S137_2,step,pitch,13203986.6,13203993.8,7.2,9.08
S137_2,step,pitch,13203995.4,13204025.9,30.5,6.71
S137_2,step,yaw,13204011.3,13204016.3,5.0,4.2
S153_1,step,yaw,16999394.1,16999441.4,47.3,4.78
S153_1,step,yaw,16999441.4,16999484.4,43.0,24.99
S153_1,step,yaw,16999485.199,16999501.8,16.6,21.72
S153_1,step,yaw,16999501.8,16999505.199,3.4,8.66
S153_1,step,yaw,16999506.3,16999518.4,12.1,24.81
S153_1,doublet,yaw,16999518.4,16999525.699,4.4,17.1|3.95
S153_1,step,yaw,16999526.6,16999531.9,5.3,11.11
S153_1,doublet,yaw,16999533.4,16999537.199,3.8,10.49|10.24
S153_1,doublet,yaw,16999538.699,16999544.8,3.0,3.47|6.55
S153_1,doublet,yaw,16999544.8,16999549.3,4.5,6.98|10.51
S153_1,doublet,yaw,16999549.3,16999556.8,4.23,6.95|10.38
S153_1,doublet,yaw,16999565.9,16999571.1,3.0,6.19|1.47
S153_1,doublet,yaw,16999573.4,16999578.4,3.3,4.65|5.08
S153_1,step,yaw,16999579.5,16999588.5,9.0,19.32
S153_1,step,yaw,16999596.0,16999602.1,6.1,6.21
S153_1,step,yaw,16999833.6,16999837.1,3.5,17.52
S153_1,step,yaw,16999840.4,16999845.3,4.9,15.85
S153_1,step,yaw,16999846.0,16999853.699,7.7,9.26
S153_1,step,yaw,16999854.03,16999858.5,4.47,13.9
S153_1,step,yaw,16999858.5,16999881.0,22.5,15.97
S153_1,doublet,roll,16999879.6,16999884.9,3.9,5.95|2.2
S153_1,step,yaw,16999881.5,16999891.8,10.3,5.37
S153_1,step,roll,16999887.1,16999890.9,3.8,4.31
S153_1,step,yaw,16999892.4,16999977.199,84.8,2.58
S153_1,step,pitch,16999902.8,16999907.199,4.4,2.71
S153_1,step,pitch,16999907.4,16999916.5,9.1,2.78
S153_1,step,roll,16999907.5,16999920.1,12.6,6.89
S153_1,step,roll,16999920.38,16999924.9,4.52,2.37
S153_1,step,pitch,16999925.6,16999964.1,38.5,4.22
S153_1,step,roll,16999935.4,16999940.6,5.2,3.21
S153_1,step,roll,16999944.5,16999948.199,3.7,3.61
S153_1,step,roll,16999961.0,16999965.6,4.6,3.82
S153_1,doublet,roll,16999967.0,16999972.4,3.4,2.46|1.38
S153_1,step,yaw,16999977.92,17000043.6,65.68,3.68
S153_1,step,roll,16999978.0,16999981.199,3.2,2.98
S153_1,step,pitch,16999986.699,16999999.8,13.1,4.36
S153_1,step,roll,16999987.5,17000000.199,12.7,2.67
S153_1,step,pitch,17000001.0,17000024.8,23.8,4.26
S153_1,step,roll,17000005.6,17000010.699,5.1,3.31
S153_1,step,roll,17000011.6,17000015.0,3.4,2.76
S153_1,step,roll,17000019.1,17000030.8,11.7,5.39
S153_1,doublet,roll,17000033.5,17000038.699,4.5,3.7|3.58
S153_1,doublet,roll,17000038.699,17000044.699,3.4,2.98|4.93
S153_1,step,yaw,17000044.0,17000057.5,13.5,2.96
S153_1,step,pitch,17000046.3,17000050.5,4.2,3.3
S153_1,step,pitch,17000054.6,17000064.1,9.5,3.72
S153_1,step,yaw,17000058.3,17000089.8,31.5,5.43
S153_1,step,roll,17000059.9,17000064.6,4.7,6.11
S153_1,step,pitch,17000064.8,17000074.699,9.9,3.23
S153_1,step,roll,17000065.179,17000068.6,3.42,4.58
S153_1,doublet,roll,17000074.199,17000077.0,2.8,3.28|2.8
S153_1,step,pitch,17000074.98,17000082.5,7.52,3.34
S153_1,doublet,roll,17000086.199,17000091.1,3.9,5.39|4.35
S153_1,step,yaw,17000090.8,17000120.199,29.4,6.91
S153_1,doublet,roll,17000097.4,17000100.5,3.1,4.86|5.46
S153_1,doublet,roll,17000111.8,17000114.9,3.1,7.04|7.63
S153_1,step,pitch,17000119.8,17000129.8,10.0,3.75
S153_1,step,roll,17000123.1,17000126.1,3.0,4.2
